,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
1,10.0,0.3631126284599304,이런게영화다. 엔딩크레딧 오를때까지 아무도 안나감.... 감사합니다! ,0.5951190357119042,0.22001981469720555,2.505576322476069,0.01612670170879316,14179.0,1266.0,1.0
2,10.0,0.93485426902771,꼭  보아야  할  영화입니다!! ,1.2609520212918492,0.2514244949194617,2.6115697801113127,0.013313101697294416,10230.0,960.0,2.0
3,10.0,0.49263128638267517,현재 대학생뿐만 아니라 모든 국민들이 꼭 봐야 할 영화인 것 같습니다. ,1.3323467750529825,0.17380503968322955,2.0407214623231154,-0.3086616463681203,9938.0,924.0,3.0
4,10.0,0.31294894218444824,소재만 따와서 각색하던 영화가 많았는데 1987은 직접 그 시대로 돌아간 듯한 느낌을 받았습니다 꼭 보시는 것을 추천해드립니다 ,1.0262818510866412,0.22644677930767165,3.4003892174133887,0.1776560515456244,9161.0,732.0,4.0
5,10.0,0.6217980980873108,가슴먹먹해지는 영화..호헌철폐독재타도 잊지않겠습니다 ,1.947405336146688,0.19835232249996865,2.244873460601358,-0.21887922865147832,8564.0,783.0,5.0
6,8.0,0.4089246392250061,배우들이 의기투합해서 만든 다큐 같아요.보고나니 뭉클하네요.잊지맙시다. ,0.9797958971132713,0.2568887651707585,2.355160486698151,0.8660254037844386,6888.0,532.0,6.0
7,10.0,0.5695239305496216,"박종철열사,이한열열사...뜨거웠던 1987년에 대한 배우들의 헌정영화. ",2.069648951207374,0.2967695511409261,3.6151834433250007,0.5220409039862325,6546.0,421.0,7.0
8,10.0,0.6362850666046143,"주,조연의 구분이 의미 없는 영화 인물간의 적절한 역할분배와 서사가 자칫 클리셰로 진부하게 느낄 영화를 완성도 있게 해주었다. 강동원,설경구의 등장은 그런점에서 카메오 이상의 무언가를 보여주었다. ",2.57751791767137,0.2864783181801868,2.2710100833107445,0.433046617122496,5856.0,438.0,8.0
9,10.0,0.40673479437828064,진실은 승리한다. 아무리 감추고 조작하려고 애써도. ,3.5459734249139196,0.2011197995869409,2.978656175185223,0.234942297904892,5355.0,457.0,9.0
10,10.0,0.9781779050827026,오래간만에 느끼는 가슴 벅참! 또 보고 싶네요 ,0.8834711438427084,0.24108985047721382,2.827010119182092,0.09447631333997569,4908.0,428.0,10.0
